地区,国家,确诊,疑似,治愈,新增确诊,新增治愈,新增死亡,死亡,日期
乌拉圭,乌拉圭,386,,68,0,0,0,4,2020-04-05
缅甸,缅甸,21,,1,0,0,0,1,2020-04-05
马达加斯加,马达加斯加,70,,0,0,0,0,0,2020-04-05
柬埔寨,柬埔寨,114,,50,4,16,0,0,2020-04-05
瑞典,瑞典,6578,,17,500,0,58,391,2020-04-05
日本,日本,3743,,404,246,0,1,85,2020-04-05
墨西哥,墨西哥,1890,,1,202,0,19,79,2020-04-05
新加坡,新加坡,1309,,266,120,0,0,6,2020-04-05
厄瓜多尔,厄瓜多尔,3163,,0,0,0,0,146,2020-04-05
波兰,波兰,3627,,116,244,103,8,79,2020-04-05
巴基斯坦,巴基斯坦,2714,,130,256,23,5,40,2020-04-05
罗马尼亚,罗马尼亚,3613,,329,430,109,47,141,2020-04-05
塞尔维亚,塞尔维亚,1624,,0,148,0,9,40,2020-04-05
智利,智利,4161,,528,424,193,5,27,2020-04-05
芬兰,芬兰,1882,,10,267,0,5,25,2020-04-05
摩洛哥,摩洛哥,960,,69,116,10,16,66,2020-04-05
阿根廷,阿根廷,1451,,240,98,0,1,43,2020-04-05
韩国,韩国,10237,,6463,81,138,6,183,2020-04-05
塞内加尔,塞内加尔,222,,82,3,10,0,2,2020-04-05
英国,英国,41903,,135,0,0,0,4313,2020-04-05
意大利,意大利,125016,,20996,4735,1238,681,15362,2020-04-05
西班牙,西班牙,130759,,38080,6023,3861,674,12418,2020-04-05
土耳其,土耳其,23934,,786,3013,302,76,501,2020-04-05
法国,法国,68605,,15438,4267,3010,1053,7560,2020-04-05
俄罗斯,俄罗斯,5389,,355,5389,355,45,45,2020-04-05
俄罗斯,白俄罗斯,5389,,355,4995,314,40,45,2020-04-05
德国,德国,91714,,8481,5936,0,184,1342,2020-04-05
荷兰,荷兰,16627,,2954,0,0,0,1651,2020-04-05
荷兰,荷兰加勒比地区,16627,,2954,16627,2954,1651,1651,2020-04-05
比利时,比利时,19961,,2872,1530,0,164,1447,2020-04-05
加拿大,加拿大,14022,,2770,1477,449,46,234,2020-04-05
葡萄牙,葡萄牙,10524,,75,638,53,20,266,2020-04-05
巴西,巴西,10278,,0,1222,0,0,359,2020-04-05
伊朗,伊朗,58226,,22011,2483,2275,151,3603,2020-04-05
印度,印度,3374,,268,472,85,130,198,2020-04-05
印度,印度尼西亚,3374,,268,3374,268,198,198,2020-04-05
秘鲁,秘鲁,1746,,914,332,377,18,73,2020-04-05
沙特阿拉伯,沙特阿拉伯,2370,,420,485,92,4,25,2020-04-05
以色列,以色列,8018,,477,429,50,4,46,2020-04-05
挪威,挪威,5551,,0,195,0,14,62,2020-04-05
爱尔兰,爱尔兰,4604,,0,331,0,17,137,2020-04-05
瑞士,瑞士,21100,,6415,1115,758,29,666,2020-04-05
阿联酋,阿联酋,1505,,125,0,0,0,10,2020-04-05
卡塔尔,卡塔尔,1325,,109,250,37,0,5,2020-04-05
乌克兰,乌克兰,1251,,25,155,2,4,32,2020-04-05
菲律宾,菲律宾,3246,,64,152,7,8,152,2020-04-05
捷克,捷克,4475,,78,384,6,9,62,2020-04-05
多米尼加,多米尼加,1488,,0,108,0,8,68,2020-04-05
丹麦,丹麦,4077,,894,320,0,22,161,2020-04-05
巴拿马,巴拿马,1801,,4,484,0,14,46,2020-04-05
哥伦比亚,哥伦比亚,1406,,85,139,54,7,32,2020-04-05
孟加拉国,孟加拉国,88,,33,18,3,1,9,2020-04-05
奥地利,奥地利,11781,,2507,398,485,18,186,2020-04-05
南非,南非,1585,,45,80,0,4,9,2020-04-05
埃及,埃及,1070,,241,85,25,5,71,2020-04-05
摩尔多瓦,摩尔多瓦,752,,22,161,0,4,12,2020-04-05
马来西亚,马来西亚,3662,,1005,179,90,4,61,2020-04-05
科威特,科威特,556,,99,77,6,5,6,2020-04-05
匈牙利,匈牙利,733,,66,55,8,2,34,2020-04-05
哈萨克斯坦,哈萨克斯坦,551,,36,107,8,2,5,2020-04-05
乌兹别克斯坦,乌兹别克斯坦,298,,25,71,0,0,3,2020-04-05
阿尔及利亚,阿尔及利亚,1251,,62,80,0,25,130,2020-04-05
阿曼,阿曼,298,,61,21,0,1,2,2020-04-05
爱沙尼亚,爱沙尼亚,1018,,48,57,0,1,13,2020-04-05
波多黎各,波多黎各,378,,0,62,0,3,15,2020-04-05
古巴,古巴,269,,0,36,0,0,6,2020-04-05
斯洛文尼亚,斯洛文尼亚,977,,0,43,0,1,22,2020-04-05
克罗地亚,克罗地亚,1126,,119,47,31,4,12,2020-04-05
加纳,加纳,214,,3,9,0,0,5,2020-04-05
巴林,巴林,698,,427,10,28,0,4,2020-04-05
立陶宛,立陶宛,771,,1,75,0,1,10,2020-04-05
阿富汗,阿富汗,337,,0,68,0,0,5,2020-04-05
斯洛伐克,斯洛伐克,471,,8,0,0,0,1,2020-04-05
北马其顿,北马其顿,483,,20,53,19,4,17,2020-04-05
保加利亚,保加利亚,498,,3,0,0,0,14,2020-04-05
亚美尼亚,亚美尼亚,822,,57,52,14,0,7,2020-04-05
喀麦隆,喀麦隆,555,,17,46,0,1,9,2020-04-05
吉布提,吉布提,50,,8,0,0,0,0,2020-04-05
塞浦路斯,塞浦路斯,426,,0,30,0,1,11,2020-04-05
突尼斯,突尼斯,553,,0,58,0,0,18,2020-04-05
拉脱维亚,拉脱维亚,509,,0,16,0,0,1,2020-04-05
哥斯达黎加,哥斯达黎加,396,,0,21,0,0,2,2020-04-05
尼日利亚,尼日利亚,214,,25,4,0,0,4,2020-04-05
科特迪瓦,科特迪瓦,245,,25,27,6,0,1,2020-04-05
阿塞拜疆,阿塞拜疆,521,,32,78,0,0,5,2020-04-05
几内亚,几内亚,111,,5,38,3,0,0,2020-04-05
几内亚,赤道几内亚,111,,5,38,3,0,0,2020-04-05
几内亚,几内亚比绍,111,,5,38,3,0,0,2020-04-05
几内亚,巴布亚新几内亚,111,,5,111,5,0,0,2020-04-05
玻利维亚,玻利维亚,132,,0,9,0,1,9,2020-04-05
黎巴嫩,黎巴嫩,527,,54,7,4,1,18,2020-04-05
洪都拉斯,洪都拉斯,222,,0,3,0,1,15,2020-04-05
尼日尔,尼日尔,144,,0,24,0,3,8,2020-04-05
泰国,泰国,2169,,674,102,62,3,23,2020-04-05
留尼旺,留尼旺,321,,0,13,0,0,0,2020-04-05
吉尔吉斯斯坦,吉尔吉斯斯坦,147,,0,17,0,0,1,2020-04-05
伊拉克,伊拉克,878,,259,0,0,0,56,2020-04-05
马耳他,马耳他,213,,0,0,0,0,0,2020-04-05
安道尔,安道尔,466,,21,27,5,1,17,2020-04-05
冰岛,冰岛,1417,,396,53,60,0,4,2020-04-05
格鲁吉亚,格鲁吉亚,170,,36,14,8,0,0,2020-04-05
马约特,马约特,128,,0,0,0,0,2,2020-04-05
马恩岛,马恩岛,114,,0,43,0,0,1,2020-04-05
危地马拉,危地马拉,50,,0,3,0,0,1,2020-04-05
阿尔巴尼亚,阿尔巴尼亚,361,,10,28,0,0,18,2020-04-05
委内瑞拉,委内瑞拉,144,,0,0,0,0,3,2020-04-05
索马里,索马里,7,,1,0,0,0,0,2020-04-05
坦桑尼亚,坦桑尼亚,20,,3,0,0,0,1,2020-04-05
泽西岛,泽西岛,118,,0,37,0,0,2,2020-04-05
根西岛,根西岛,114,,0,23,0,1,2,2020-04-05
萨尔瓦多,萨尔瓦多,46,,0,5,0,0,2,2020-04-05
牙买加,牙买加,47,,0,3,0,0,3,2020-04-05
斯里兰卡,斯里兰卡,162,,24,0,0,0,5,2020-04-05
肯尼亚,肯尼亚,126,,4,0,0,0,4,2020-04-05
黑山,黑山,174,,0,0,0,0,2,2020-04-05
布基纳法索,布基纳法索,318,,66,16,16,0,16,2020-04-05
刚果（布）,刚果（布）,45,,2,0,0,0,5,2020-04-05
加蓬,加蓬,21,,1,0,0,0,1,2020-04-05
约旦,约旦,323,,74,13,29,0,5,2020-04-05
埃塞俄比亚,埃塞俄比亚,43,,4,5,0,0,0,2020-04-05
赤道几内亚,赤道几内亚,16,,1,0,0,0,0,2020-04-05
佛得角,佛得角,7,,1,7,1,1,1,2020-04-05
马尔代夫,马尔代夫,19,,13,0,0,0,0,2020-04-05
开曼群岛,开曼群岛,28,,0,6,0,0,1,2020-04-05
新西兰,新西兰,1039,,50,89,0,0,1,2020-04-05
毛里求斯,毛里求斯,227,,0,31,0,0,7,2020-04-05
荷属圣马丁,荷属圣马丁,23,,0,5,0,1,2,2020-04-05
法属波利尼西亚,法属波利尼西亚,39,,0,2,0,0,0,2020-04-05
巴哈马,巴哈马,24,,0,3,0,2,3,2020-04-05
塞拉利昂,塞拉利昂,4,,0,0,0,0,0,2020-04-05
海地,海地,18,,0,2,0,0,0,2020-04-05
美属维尔京群岛,美属维尔京群岛,37,,0,4,0,0,0,2020-04-05
几内亚比绍,几内亚比绍,15,,0,0,0,0,0,2020-04-05
利比亚,利比亚,17,,0,0,0,0,1,2020-04-05
尼泊尔,尼泊尔,9,,1,0,0,0,0,2020-04-05
赞比亚共和国,赞比亚共和国,39,,2,0,0,0,1,2020-04-05
乌干达,乌干达,48,,0,0,0,0,0,2020-04-05
乍得,乍得,7,,0,0,0,0,0,2020-04-05
莫桑比克,莫桑比克,10,,0,0,0,0,0,2020-04-05
蒙古,蒙古,14,,0,0,0,0,0,2020-04-05
多哥,多哥,41,,18,1,1,1,3,2020-04-05
津巴布韦,津巴布韦,9,,0,0,0,0,1,2020-04-05
马拉维,马拉维,4,,0,0,0,0,0,2020-04-05
尼加拉瓜,尼加拉瓜,5,,0,0,0,0,1,2020-04-05
中非共和国,中非共和国,9,,0,1,0,0,0,2020-04-05
苏里南,苏里南,10,,0,1,0,0,1,2020-04-05
浙江省,中国,1263,,1230,1,1,0,1,2020-04-05
湖北省,中国,67803,,63945,0,183,3,3210,2020-04-05
中国,中国,82966,,77257,67,261,3,3338,2020-04-05
黑龙江省,中国,504,,469,13,0,0,13,2020-04-05
上海市,中国,531,,383,2,27,0,6,2020-04-05
北京市,中国,586,,441,1,3,0,8,2020-04-05
广东省,中国,1524,,1387,8,9,0,8,2020-04-05
山西省,中国,138,,133,138,133,0,0,2020-04-05
四川省,中国,558,,539,1,1,0,3,2020-04-05
白俄罗斯,白俄罗斯,502,,52,108,11,3,8,2020-04-05
刚果（金）,刚果（金）,154,,3,6,0,2,18,2020-04-05
巴拉圭,巴拉圭,96,,1,0,0,0,3,2020-04-05
钻石公主号邮轮,钻石公主号邮轮,712,,574,0,0,0,11,2020-04-05
法罗群岛,法罗群岛,179,,0,2,0,0,0,2020-04-05
澳大利亚,澳大利亚,5687,,119,139,0,4,34,2020-04-05
希腊,希腊,1673,,19,60,0,9,68,2020-04-05
巴勒斯坦,巴勒斯坦,216,,21,23,0,0,1,2020-04-05
马里,马里,41,,1,0,0,0,3,2020-04-05
马里,北马里亚纳群岛联邦,41,,1,41,1,3,3,2020-04-05
马里,索马里,41,,1,41,1,3,3,2020-04-05
直布罗陀,直布罗陀,95,,0,14,0,1,1,2020-04-05
关岛,关岛,84,,0,2,0,0,3,2020-04-05
特立尼达和多巴哥,特立尼达和多巴哥,97,,0,7,0,1,6,2020-04-05
越南,越南,239,,75,0,0,0,0,2020-04-05
利比里亚,利比里亚,10,,3,0,0,0,1,2020-04-05
文莱,文莱,135,,65,0,0,0,1,2020-04-05
法属圭亚那,法属圭亚那,57,,0,2,0,0,0,2020-04-05
阿鲁巴,阿鲁巴,62,,0,2,0,0,0,2020-04-05
百慕大,百慕大,35,,0,3,0,0,0,2020-04-05
列支敦士登,列支敦士登,76,,0,1,0,0,0,2020-04-05
圭亚那,法属圭亚那,57,,0,57,0,4,4,2020-04-05
圭亚那,圭亚那,57,,0,34,0,0,4,2020-04-05
圣马丁岛,圣马丁岛,22,,0,0,0,0,2,2020-04-05
叙利亚,叙利亚,19,,2,3,2,0,3,2020-04-05
厄立特里亚,厄立特里亚,29,,0,7,0,0,0,2020-04-05
贝宁,贝宁,16,,2,0,0,0,0,2020-04-05
东帝汶,东帝汶,1,,0,1,0,0,0,2020-04-05
斯威士兰,斯威士兰,9,,0,9,0,0,0,2020-04-05
安提瓜和巴布达,安提瓜和巴布达,7,,0,7,0,0,0,2020-04-05
博茨瓦纳,博茨瓦纳,4,,0,0,0,0,1,2020-04-05
斐济,斐济,7,,0,0,0,0,0,2020-04-05
圣其茨和尼维斯,圣其茨和尼维斯,8,,0,0,0,0,0,2020-04-05
梵蒂冈,梵蒂冈,7,,0,0,0,0,0,2020-04-05
冈比亚,冈比亚,4,,0,4,0,1,1,2020-04-05
布隆迪共和国,布隆迪共和国,3,,0,0,0,0,0,2020-04-05
不丹,不丹,5,,0,0,0,0,0,2020-04-05
英属维尔京群岛,英属维尔京群岛,3,,0,0,0,0,0,2020-04-05
澳门,中国,44,,10,1,0,0,0,2020-04-05
台湾,中国,363,,50,8,0,0,5,2020-04-05
香港,中国,890,,206,28,33,0,4,2020-04-05
摩纳哥,摩纳哥,66,,3,2,2,0,1,2020-04-05
巴巴多斯,巴巴多斯,45,,0,0,0,0,0,2020-04-05
安哥拉,安哥拉,10,,2,2,1,0,2,2020-04-05
北马里亚纳群岛联邦,北马里亚纳群岛联邦,8,,0,0,0,0,1,2020-04-05
特克斯和凯科斯群岛,特克斯和凯科斯群岛,5,,0,0,0,0,0,2020-04-05
巴布亚新几内亚,巴布亚新几内亚,1,,0,1,0,0,0,2020-04-05
荷兰加勒比地区,荷兰加勒比地区,2,,0,2,0,0,0,2020-04-05
福建省,中国,350,,303,0,2,0,1,2020-04-05
江苏省,中国,651,,633,651,633,0,0,2020-04-05
山东省,中国,779,,755,1,0,0,7,2020-04-05
老挝,老挝,10,,0,0,0,0,0,2020-04-05
新喀里多尼亚,新喀里多尼亚,18,,0,0,0,0,0,2020-04-05
伯利兹,伯利兹,3,,0,0,0,0,0,2020-04-05
多米尼克,多米尼克,11,,0,11,0,0,0,2020-04-05
圣卢西亚,圣卢西亚,13,,0,0,0,0,0,2020-04-05
格林那达,格林那达,10,,0,0,0,0,0,2020-04-05
纳米比亚,纳米比亚,16,,3,2,0,0,0,2020-04-05
库拉索岛,库拉索岛,11,,0,0,0,0,1,2020-04-05
圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,3,,0,1,0,0,0,2020-04-05
塞舌尔,塞舌尔,10,,0,0,0,0,0,2020-04-05
格陵兰,格陵兰,10,,0,10,0,0,0,2020-04-05
蒙特塞拉特,蒙特塞拉特,5,,0,5,0,0,0,2020-04-05
圣巴泰勒米岛,圣巴泰勒米岛,6,,0,0,0,0,0,2020-04-05
毛里塔尼亚,毛里塔尼亚,6,,2,0,0,0,1,2020-04-05
南苏丹,南苏丹,1,,0,1,0,0,0,2020-04-05
安圭拉,安圭拉,3,,0,3,0,0,0,2020-04-05
河北省,中国,327,,310,327,310,6,6,2020-04-05
辽宁省,中国,142,,126,1,1,0,2,2020-04-05
印度尼西亚,印度尼西亚,2491,,64,218,0,11,209,2020-04-06
圣马力诺,圣马力诺,259,,2,7,0,0,32,2020-04-06
马提尼克,马提尼克,145,,0,7,0,0,3,2020-04-06
瓜德罗普岛,瓜德罗普岛,130,,0,0,0,0,7,2020-04-06
苏丹,苏丹,12,,2,2,2,0,2,2020-04-06
苏丹,南苏丹,12,,2,2,2,0,2,2020-04-06
卢旺达,卢旺达,104,,4,2,4,0,0,2020-04-06
美国,美国,337646,,17582,25401,2561,1145,9648,2020-04-06
卢森堡,卢森堡,2804,,241,75,67,5,36,2020-04-06
波黑,波黑,632,,30,8,0,0,21,2020-04-06
乌拉圭,乌拉圭,386,,68,0,0,0,4,2020-04-06
缅甸,缅甸,21,,1,0,0,0,1,2020-04-06
马达加斯加,马达加斯加,72,,2,2,2,0,0,2020-04-06
柬埔寨,柬埔寨,114,,50,0,0,0,0,2020-04-06
瑞典,瑞典,6830,,17,252,0,10,401,2020-04-06
日本,日本,4000,,404,257,0,10,95,2020-04-06
墨西哥,墨西哥,2143,,1,253,0,15,94,2020-04-06
新加坡,新加坡,1309,,266,0,0,0,6,2020-04-06
厄瓜多尔,厄瓜多尔,3646,,0,483,0,34,180,2020-04-06
波兰,波兰,4102,,134,475,18,15,94,2020-04-06
巴基斯坦,巴基斯坦,3156,,130,442,0,7,47,2020-04-06
罗马尼亚,罗马尼亚,3864,,374,251,45,10,151,2020-04-06
塞尔维亚,塞尔维亚,2200,,0,576,0,18,58,2020-04-06
智利,智利,4471,,598,310,70,7,34,2020-04-06
芬兰,芬兰,1927,,10,45,0,3,28,2020-04-06
摩洛哥,摩洛哥,1113,,76,153,7,5,71,2020-04-06
阿根廷,阿根廷,1554,,240,103,0,3,46,2020-04-06
韩国,韩国,10284,,6598,47,135,3,186,2020-04-06
塞内加尔,塞内加尔,226,,92,4,10,0,2,2020-04-06
英国,英国,47806,,135,5903,0,1601,5914,2020-04-06
意大利,意大利,129481,,21815,4465,819,525,15887,2020-04-06
西班牙,西班牙,135032,,38080,4273,0,637,13055,2020-04-06
土耳其,土耳其,27069,,1042,3135,256,73,574,2020-04-06
法国,法国,70478,,16183,1873,745,518,8078,2020-04-06
俄罗斯,俄罗斯,6343,,406,954,51,2,47,2020-04-06
俄罗斯,白俄罗斯,6343,,406,954,51,2,47,2020-04-06
德国,德国,95391,,8481,3677,0,92,1434,2020-04-06
荷兰,荷兰,17851,,2954,1224,0,115,1766,2020-04-06
荷兰,荷兰加勒比地区,17851,,2954,1224,0,115,1766,2020-04-06
比利时,比利时,20814,,2872,853,0,185,1632,2020-04-06
加拿大,加拿大,15512,,2770,1490,0,46,280,2020-04-06
葡萄牙,葡萄牙,11730,,140,1206,65,45,311,2020-04-06
巴西,巴西,11130,,0,852,0,127,486,2020-04-06
伊朗,伊朗,60500,,24236,2274,2225,136,3739,2020-04-06
印度,印度尼西亚,2491,,64,-883,-204,11,209,2020-04-06
秘鲁,秘鲁,2281,,914,535,0,10,83,2020-04-06
沙特阿拉伯,沙特阿拉伯,2523,,551,153,131,13,38,2020-04-06
以色列,以色列,8611,,585,593,108,5,51,2020-04-06
挪威,挪威,5686,,0,135,0,8,70,2020-04-06
爱尔兰,爱尔兰,4994,,0,390,0,21,158,2020-04-06
瑞士,瑞士,21190,,7298,90,883,68,734,2020-04-06
阿联酋,阿联酋,2076,,167,571,42,1,11,2020-04-06
卡塔尔,卡塔尔,1604,,123,279,14,-1,4,2020-04-06
乌克兰,乌克兰,1319,,28,68,3,6,38,2020-04-06
菲律宾,菲律宾,3660,,73,414,9,11,163,2020-04-06
捷克,捷克,4543,,96,68,18,5,67,2020-04-06
多米尼加,多米尼加,1488,,0,0,0,0,68,2020-04-06
丹麦,丹麦,4369,,894,292,0,18,179,2020-04-06
巴拿马,巴拿马,1801,,4,0,0,0,46,2020-04-06
哥伦比亚,哥伦比亚,1485,,85,79,0,3,35,2020-04-06
孟加拉国,孟加拉国,123,,33,35,0,3,12,2020-04-06
奥地利,奥地利,11907,,2507,126,0,0,186,2020-04-06
南非,南非,1655,,45,70,0,2,11,2020-04-06
埃及,埃及,1173,,247,103,6,7,78,2020-04-06
摩尔多瓦,摩尔多瓦,864,,30,112,8,3,15,2020-04-06
马来西亚,马来西亚,3793,,1241,131,236,1,62,2020-04-06
科威特,科威特,665,,103,109,4,0,6,2020-04-06
匈牙利,匈牙利,744,,67,11,1,4,38,2020-04-06
哈萨克斯坦,哈萨克斯坦,629,,45,78,9,1,6,2020-04-06
乌兹别克斯坦,乌兹别克斯坦,390,,30,92,5,-1,2,2020-04-06
阿尔及利亚,阿尔及利亚,1251,,62,0,0,0,130,2020-04-06
阿曼,阿曼,331,,61,33,0,0,2,2020-04-06
爱沙尼亚,爱沙尼亚,1097,,48,79,0,2,15,2020-04-06
波多黎各,波多黎各,452,,0,74,0,3,18,2020-04-06
古巴,古巴,288,,0,19,0,0,6,2020-04-06
斯洛文尼亚,斯洛文尼亚,997,,0,20,0,6,28,2020-04-06
克罗地亚,克罗地亚,1182,,119,56,0,3,15,2020-04-06
加纳,加纳,214,,3,0,0,0,5,2020-04-06
巴林,巴林,698,,427,0,0,0,4,2020-04-06
立陶宛,立陶宛,811,,1,40,0,2,12,2020-04-06
阿富汗,阿富汗,367,,0,30,0,2,7,2020-04-06
斯洛伐克,斯洛伐克,534,,8,63,0,0,1,2020-04-06
北马其顿,北马其顿,555,,23,72,3,1,18,2020-04-06
保加利亚,保加利亚,531,,3,33,0,6,20,2020-04-06
亚美尼亚,亚美尼亚,833,,62,11,5,1,8,2020-04-06
喀麦隆,喀麦隆,658,,17,103,0,0,9,2020-04-06
吉布提,吉布提,59,,9,9,1,0,0,2020-04-06
塞浦路斯,塞浦路斯,446,,0,20,0,0,11,2020-04-06
突尼斯,突尼斯,574,,0,21,0,4,22,2020-04-06
拉脱维亚,拉脱维亚,533,,0,24,0,0,1,2020-04-06
哥斯达黎加,哥斯达黎加,416,,0,20,0,0,2,2020-04-06
尼日利亚,尼日利亚,232,,33,18,8,1,5,2020-04-06
科特迪瓦,科特迪瓦,261,,37,16,12,2,3,2020-04-06
阿塞拜疆,阿塞拜疆,641,,44,120,12,2,7,2020-04-06
几内亚,几内亚,121,,5,10,0,0,0,2020-04-06
玻利维亚,玻利维亚,139,,0,7,0,1,10,2020-04-06
黎巴嫩,黎巴嫩,541,,55,14,1,1,19,2020-04-06
洪都拉斯,洪都拉斯,264,,0,42,0,0,15,2020-04-06
尼日尔,尼日尔,184,,13,40,13,2,10,2020-04-06
泰国,泰国,2220,,793,51,119,3,26,2020-04-06
留尼旺,留尼旺,334,,0,13,0,0,0,2020-04-06
吉尔吉斯斯坦,吉尔吉斯斯坦,216,,16,69,16,3,4,2020-04-06
伊拉克,伊拉克,961,,279,83,20,5,61,2020-04-06
马耳他,马耳他,241,,0,28,0,0,0,2020-04-06
安道尔,安道尔,526,,31,60,10,4,21,2020-04-06
冰岛,冰岛,1486,,428,69,32,0,4,2020-04-06
格鲁吉亚,格鲁吉亚,188,,36,18,0,1,1,2020-04-06
马约特,马约特,147,,0,19,0,0,2,2020-04-06
马恩岛,马恩岛,126,,0,12,0,0,1,2020-04-06
危地马拉,危地马拉,50,,0,0,0,0,1,2020-04-06
阿尔巴尼亚,阿尔巴尼亚,361,,10,0,0,0,18,2020-04-06
委内瑞拉,委内瑞拉,144,,0,0,0,0,3,2020-04-06
索马里,索马里,7,,1,0,0,0,0,2020-04-06
坦桑尼亚,坦桑尼亚,24,,3,4,0,0,1,2020-04-06
泽西岛,泽西岛,123,,0,5,0,1,3,2020-04-06
根西岛,根西岛,136,,0,22,0,0,2,2020-04-06
萨尔瓦多,萨尔瓦多,56,,0,10,0,1,3,2020-04-06
牙买加,牙买加,53,,0,6,0,0,3,2020-04-06
斯里兰卡,斯里兰卡,171,,29,9,5,0,5,2020-04-06
肯尼亚,肯尼亚,158,,4,32,0,2,6,2020-04-06
黑山,黑山,214,,0,40,0,0,2,2020-04-06
布基纳法索,布基纳法索,345,,90,27,24,1,17,2020-04-06
刚果（布）,刚果（布）,49,,2,4,0,0,5,2020-04-06
加蓬,加蓬,24,,1,3,0,0,1,2020-04-06
约旦,约旦,345,,110,22,36,0,5,2020-04-06
埃塞俄比亚,埃塞俄比亚,43,,4,0,0,0,0,2020-04-06
赤道几内亚,赤道几内亚,16,,1,0,0,0,0,2020-04-06
佛得角,佛得角,7,,1,0,0,0,1,2020-04-06
马尔代夫,马尔代夫,19,,13,0,0,0,0,2020-04-06
开曼群岛,开曼群岛,28,,0,0,0,0,1,2020-04-06
新西兰,新西兰,911,,50,-128,0,0,1,2020-04-06
毛里求斯,毛里求斯,227,,0,0,0,0,7,2020-04-06
荷属圣马丁,荷属圣马丁,23,,0,0,0,0,2,2020-04-06
法属波利尼西亚,法属波利尼西亚,40,,0,1,0,0,0,2020-04-06
巴哈马,巴哈马,24,,0,0,0,0,3,2020-04-06
塞拉利昂,塞拉利昂,6,,0,2,0,0,0,2020-04-06
海地,海地,18,,0,0,0,0,0,2020-04-06
美属维尔京群岛,美属维尔京群岛,40,,0,3,0,0,0,2020-04-06
几内亚比绍,几内亚比绍,18,,0,3,0,0,0,2020-04-06
利比亚,利比亚,18,,0,1,0,0,1,2020-04-06
尼泊尔,尼泊尔,9,,1,0,0,0,0,2020-04-06
赞比亚共和国,赞比亚共和国,39,,5,0,3,0,1,2020-04-06
乌干达,乌干达,52,,0,4,0,0,0,2020-04-06
蒙古,蒙古,15,,2,1,2,0,0,2020-04-06
多哥,多哥,52,,22,11,4,0,3,2020-04-06
马拉维,马拉维,4,,0,0,0,0,0,2020-04-06
中非共和国,中非共和国,9,,0,0,0,0,0,2020-04-06
苏里南,苏里南,10,,0,0,0,0,1,2020-04-06
浙江省,中国,1264,,1230,1,0,0,1,2020-04-06
湖北省,中国,67803,,64014,0,69,2,3212,2020-04-06
中国,中国,83039,,77367,73,110,2,3340,2020-04-06
黑龙江省,中国,524,,469,20,0,0,13,2020-04-06
上海市,中国,536,,389,5,6,0,6,2020-04-06
北京市,中国,587,,443,1,2,0,8,2020-04-06
广东省,中国,1532,,1395,8,8,0,8,2020-04-06
四川省,中国,559,,540,1,1,0,3,2020-04-06
白俄罗斯,白俄罗斯,700,,53,198,1,5,13,2020-04-06
刚果（金）,刚果（金）,161,,3,7,0,0,18,2020-04-06
巴拉圭,巴拉圭,96,,1,0,0,0,3,2020-04-06
钻石公主号邮轮,钻石公主号邮轮,712,,574,0,0,0,11,2020-04-06
法罗群岛,法罗群岛,181,,0,2,0,0,0,2020-04-06
澳大利亚,澳大利亚,5795,,119,108,0,5,39,2020-04-06
希腊,希腊,1735,,19,62,0,5,73,2020-04-06
巴勒斯坦,巴勒斯坦,234,,21,18,0,0,1,2020-04-06
马里,马里,47,,1,6,0,2,5,2020-04-06
直布罗陀,直布罗陀,98,,0,3,0,0,1,2020-04-06
关岛,关岛,93,,0,9,0,1,4,2020-04-06
特立尼达和多巴哥,特立尼达和多巴哥,100,,0,3,0,0,6,2020-04-06
越南,越南,245,,95,6,20,0,0,2020-04-06
利比里亚,利比里亚,13,,3,3,0,2,3,2020-04-06
文莱,文莱,135,,65,0,0,0,1,2020-04-06
法属圭亚那,法属圭亚那,62,,0,5,0,0,0,2020-04-06
阿鲁巴,阿鲁巴,64,,0,2,0,0,0,2020-04-06
百慕大,百慕大,35,,0,0,0,0,0,2020-04-06
列支敦士登,列支敦士登,77,,0,1,0,1,1,2020-04-06
圭亚那,法属圭亚那,62,,0,5,0,0,4,2020-04-06
圭亚那,圭亚那,62,,0,5,0,0,4,2020-04-06
圣马丁岛,圣马丁岛,24,,0,2,0,0,2,2020-04-06
叙利亚,叙利亚,19,,2,0,0,0,3,2020-04-06
厄立特里亚,厄立特里亚,29,,0,0,0,0,0,2020-04-06
贝宁,贝宁,22,,5,6,3,0,0,2020-04-06
斐济,斐济,12,,0,5,0,0,0,2020-04-06
圣其茨和尼维斯,圣其茨和尼维斯,9,,0,1,0,0,0,2020-04-06
梵蒂冈,梵蒂冈,7,,0,0,0,0,0,2020-04-06
不丹,不丹,5,,0,0,0,0,0,2020-04-06
台湾,中国,373,,57,10,7,0,5,2020-04-06
香港,中国,914,,216,24,10,0,4,2020-04-06
摩纳哥,摩纳哥,73,,3,7,0,0,1,2020-04-06
巴巴多斯,巴巴多斯,51,,0,6,0,0,0,2020-04-06
安哥拉,安哥拉,14,,2,4,0,0,2,2020-04-06
北马里亚纳群岛联邦,北马里亚纳群岛联邦,8,,0,0,0,0,1,2020-04-06
荷兰加勒比地区,荷兰加勒比地区,2,,0,0,0,0,0,2020-04-06
陕西省,中国,256,,246,0,1,0,3,2020-04-06
福建省,中国,350,,305,0,2,0,1,2020-04-06
山东省,中国,780,,755,1,0,0,7,2020-04-06
