地区,国家,确诊,疑似,治愈,新增确诊,新增治愈,新增死亡,死亡,日期
湖南省,中国,1019,,1015,0,0,0,4,2020-04-22
法属圭亚那,法属圭亚那,97,,0,0,0,0,1,2020-04-23
阿鲁巴,阿鲁巴,97,,0,0,0,0,2,2020-04-23
百慕大,百慕大,86,,0,0,0,0,5,2020-04-23
列支敦士登,列支敦士登,82,,0,0,0,0,1,2020-04-23
圣马丁岛,圣马丁岛,37,,0,0,0,0,2,2020-04-23
叙利亚,叙利亚,42,,6,0,0,0,3,2020-04-23
厄立特里亚,厄立特里亚,39,,6,0,0,0,0,2020-04-23
贝宁,贝宁,54,,27,0,0,0,1,2020-04-23
东帝汶,东帝汶,23,,0,0,0,0,0,2020-04-23
斯威士兰,斯威士兰,31,,10,0,0,0,1,2020-04-23
安提瓜和巴布达,安提瓜和巴布达,23,,0,0,0,0,3,2020-04-23
博茨瓦纳,博茨瓦纳,20,,0,0,0,0,1,2020-04-23
斐济,斐济,18,,0,0,0,0,0,2020-04-23
圣其茨和尼维斯,圣其茨和尼维斯,15,,0,0,0,0,0,2020-04-23
梵蒂冈,梵蒂冈,9,,0,0,0,0,0,2020-04-23
冈比亚,冈比亚,10,,2,0,0,0,1,2020-04-23
布隆迪共和国,布隆迪共和国,11,,4,0,0,0,1,2020-04-23
不丹,不丹,6,,0,0,0,0,0,2020-04-23
英属维尔京群岛,英属维尔京群岛,4,,0,0,0,0,1,2020-04-23
澳门,中国,45,,26,0,0,0,0,2020-04-23
台湾,中国,426,,236,0,0,0,6,2020-04-23
香港,中国,1033,,678,0,0,0,4,2020-04-23
摩纳哥,摩纳哥,98,,3,0,0,0,3,2020-04-23
巴巴多斯,巴巴多斯,75,,0,0,0,0,5,2020-04-23
安哥拉,安哥拉,24,,6,0,0,0,2,2020-04-23
北马里亚纳群岛联邦,北马里亚纳群岛联邦,14,,0,0,0,0,2,2020-04-23
特克斯和凯科斯群岛,特克斯和凯科斯群岛,11,,0,0,0,0,1,2020-04-23
巴布亚新几内亚,巴布亚新几内亚,7,,0,0,0,0,0,2020-04-23
荷兰加勒比地区,荷兰加勒比地区,5,,0,0,0,0,0,2020-04-23
陕西省,中国,279,,253,0,0,0,3,2020-04-23
福建省,中国,355,,342,0,0,0,1,2020-04-23
江苏省,中国,653,,645,0,0,0,0,2020-04-23
山东省,中国,787,,766,0,0,0,7,2020-04-23
老挝,老挝,19,,0,0,0,0,0,2020-04-23
新喀里多尼亚,新喀里多尼亚,18,,0,0,0,0,0,2020-04-23
伯利兹,伯利兹,18,,0,0,0,0,2,2020-04-23
多米尼克,多米尼克,16,,0,0,0,0,0,2020-04-23
圣卢西亚,圣卢西亚,15,,0,0,0,0,0,2020-04-23
格林那达,格林那达,14,,0,0,0,0,0,2020-04-23
纳米比亚,纳米比亚,16,,3,0,0,0,0,2020-04-23
库拉索岛,库拉索岛,14,,0,0,0,0,1,2020-04-23
圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,12,,0,0,0,0,0,2020-04-23
塞舌尔,塞舌尔,11,,0,0,0,0,0,2020-04-23
格陵兰,格陵兰,11,,0,0,0,0,0,2020-04-23
蒙特塞拉特,蒙特塞拉特,11,,0,0,0,0,0,2020-04-23
福克兰群岛,福克兰群岛,11,,0,0,0,0,0,2020-04-23
圣巴泰勒米岛,圣巴泰勒米岛,6,,0,0,0,0,0,2020-04-23
毛里塔尼亚,毛里塔尼亚,7,,2,0,0,0,1,2020-04-23
南苏丹,南苏丹,4,,0,0,0,0,0,2020-04-23
圣多美和普林西比,圣多美和普林西比,4,,0,0,0,0,0,2020-04-23
安圭拉,安圭拉,3,,0,0,0,0,0,2020-04-23
圣皮埃尔和密克隆群岛,圣皮埃尔和密克隆群岛,1,,0,0,0,0,0,2020-04-23
也门共和国,也门共和国,1,,0,0,0,0,0,2020-04-23
内蒙古自治区,中国,194,,108,0,0,0,1,2020-04-23
河北省,中国,328,,317,0,0,0,6,2020-04-23
辽宁省,中国,146,,143,0,0,0,2,2020-04-23
贵州省,中国,147,,145,0,0,0,2,2020-04-23
云南省,中国,184,,178,0,0,0,2,2020-04-23
湖南省,中国,1019,,1015,0,0,0,4,2020-04-23
俄罗斯,白俄罗斯,36793,,3057,-36793,-3057,-313,313,2020-04-19
马里,索马里,190,,34,-190,-34,-13,13,2020-04-19
马里,马里,216,,41,-216,-41,-13,13,2020-04-20
圭亚那,法属圭亚那,96,,8,-96,-8,-6,6,2020-04-20
俄罗斯,白俄罗斯,57999,,4420,-57999,-4420,-513,513,2020-04-23
印度,印度,20471,,3960,-20471,-3960,-652,652,2020-04-23
马里,马里,286,,57,-286,-57,-14,14,2020-04-23
圭亚那,法属圭亚那,97,,9,-97,-9,-7,7,2020-04-23
圭亚那,圭亚那,97,,9,-97,-9,-7,7,2020-04-23
