地区,国家,确诊,疑似,治愈,死亡,日期
保加利亚,保加利亚,915,,153,43,2020-04-21
几内亚,几内亚,622,,122,5,2020-04-21
波黑,波黑,1276,,381,50,2020-04-21
几内亚比绍,几内亚比绍,50,,3,0,2020-04-21
加蓬,加蓬,120,,7,1,2020-04-21
赤道几内亚,赤道几内亚,79,,4,0,2020-04-21
突尼斯,突尼斯,884,,0,38,2020-04-21
坦桑尼亚,坦桑尼亚,254,,13,10,2020-04-21
乍得,乍得,33,,0,0,2020-04-21
泽西岛,泽西岛,245,,0,12,2020-04-21
中国,中国,84278,,78016,4642,2020-04-21
根西岛,根西岛,239,,0,9,2020-04-21
圣多美和普林西比,圣多美和普林西比,4,,0,0,2020-04-21
阿尔巴尼亚,阿尔巴尼亚,584,,327,26,2020-04-21
法罗群岛,法罗群岛,185,,0,0,2020-04-21
中非共和国,中非共和国,14,,10,0,2020-04-21
直布罗陀,直布罗陀,133,,0,1,2020-04-21
赞比亚共和国,赞比亚共和国,65,,35,3,2020-04-21
关岛,关岛,136,,0,5,2020-04-21
瓜德罗普岛,瓜德罗普岛,148,,0,11,2020-04-21
钻石公主号邮轮,钻石公主号邮轮,712,,574,13,2020-04-21
越南,越南,268,,169,0,2020-04-21
百慕大,百慕大,86,,0,5,2020-04-21
特立尼达和多巴哥,特立尼达和多巴哥,114,,0,8,2020-04-21
阿鲁巴,阿鲁巴,97,,0,2,2020-04-21
开曼群岛,开曼群岛,61,,0,2,2020-04-21
多哥,多哥,84,,49,5,2020-04-21
柬埔寨,柬埔寨,122,,50,0,2020-04-21
荷属圣马丁,荷属圣马丁,64,,0,9,2020-04-21
冰岛,冰岛,1773,,1362,10,2020-04-21
北马里亚纳群岛联邦,北马里亚纳群岛联邦,14,,0,2,2020-04-21
文莱,文莱,138,,115,1,2020-04-21
香港,中国,1029,,650,4,2020-04-21
澳门,中国,45,,24,0,2020-04-21
台湾,中国,425,,217,6,2020-04-21
蒙古,蒙古,33,,5,0,2020-04-21
叙利亚,叙利亚,39,,5,3,2020-04-21
冈比亚,冈比亚,9,,2,1,2020-04-21
江苏省,中国,653,,644,0,2020-04-21
吉林省,中国,106,,97,1,2020-04-21
湖北省,中国,68128,,63514,4512,2020-04-21
巴哈马,巴哈马,58,,0,9,2020-04-21
法属波利尼西亚,法属波利尼西亚,55,,0,0,2020-04-21
利比亚,利比亚,51,,11,1,2020-04-21
梵蒂冈,梵蒂冈,8,,0,0,2020-04-21
尼加拉瓜,尼加拉瓜,9,,0,1,2020-04-21
英属维尔京群岛,英属维尔京群岛,4,,0,1,2020-04-21
安提瓜和巴布达,安提瓜和巴布达,23,,0,3,2020-04-21
格林那达,格林那达,14,,0,0,2020-04-21
圣卢西亚,圣卢西亚,15,,0,0,2020-04-21
圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,12,,0,0,2020-04-21
山西省,中国,197,,140,0,2020-04-21
博茨瓦纳,博茨瓦纳,20,,0,1,2020-04-21
布隆迪共和国,布隆迪共和国,6,,0,1,2020-04-21
毛里塔尼亚,毛里塔尼亚,7,,2,1,2020-04-21
天津市,中国,189,,176,3,2020-04-21
福建省,中国,355,,341,1,2020-04-21
库拉索岛,库拉索岛,14,,0,1,2020-04-21
特克斯和凯科斯群岛,特克斯和凯科斯群岛,11,,0,1,2020-04-21
荷兰加勒比地区,荷兰加勒比地区,5,,0,0,2020-04-21
浙江省,中国,1268,,1251,1,2020-04-21
列支敦士登,列支敦士登,82,,0,1,2020-04-21
东帝汶,东帝汶,19,,0,0,2020-04-21
福克兰群岛,福克兰群岛,11,,0,0,2020-04-21
蒙特塞拉特,蒙特塞拉特,11,,0,0,2020-04-21
摩纳哥,摩纳哥,98,,3,3,2020-04-21
厄立特里亚,厄立特里亚,39,,3,0,2020-04-21
老挝,老挝,19,,0,0,2020-04-21
斐济,斐济,17,,0,0,2020-04-21
新喀里多尼亚,新喀里多尼亚,18,,0,0,2020-04-21
伯利兹,伯利兹,18,,0,2,2020-04-21
多米尼克,多米尼克,16,,0,0,2020-04-21
圣其茨和尼维斯,圣其茨和尼维斯,14,,0,0,2020-04-21
纳米比亚,纳米比亚,16,,3,0,2020-04-21
塞舌尔,塞舌尔,11,,0,0,2020-04-21
格陵兰,格陵兰,11,,0,0,2020-04-21
巴布亚新几内亚,巴布亚新几内亚,7,,0,0,2020-04-21
圣巴泰勒米岛,圣巴泰勒米岛,6,,0,0,2020-04-21
苏里南,苏里南,10,,4,1,2020-04-21
安圭拉,安圭拉,3,,0,0,2020-04-21
圣皮埃尔和密克隆群岛,圣皮埃尔和密克隆群岛,1,,0,0,2020-04-21
圣巴泰勒米,圣巴泰勒米岛,6,,0,0,2020-04-21
美国,美国,826184,,75682,45150,2020-04-22
德国,德国,145694,,99400,4879,2020-04-22
韩国,韩国,10694,,8277,238,2020-04-22
喀麦隆,喀麦隆,1163,,305,42,2020-04-22
阿塞拜疆,阿塞拜疆,1480,,865,20,2020-04-22
英国,英国,133495,,344,18100,2020-04-22
俄罗斯,俄罗斯,57999,,4420,513,2020-04-22
俄罗斯,白俄罗斯,57999,,4420,513,2020-04-22
巴西,巴西,43079,,24325,2741,2020-04-22
意大利,意大利,183957,,51600,24648,2020-04-22
西班牙,西班牙,208389,,85915,21717,2020-04-22
法国,法国,117324,,39181,20796,2020-04-22
秘鲁,秘鲁,17837,,6982,484,2020-04-22
印度,印度,20471,,3960,652,2020-04-22
印度,印度尼西亚,20471,,3960,652,2020-04-22
土耳其,土耳其,95591,,14918,2259,2020-04-22
荷兰,荷兰,34842,,291,4054,2020-04-22
加拿大,加拿大,38422,,13188,1834,2020-04-22
比利时,比利时,41889,,9434,6262,2020-04-22
沙特阿拉伯,沙特阿拉伯,12772,,1812,109,2020-04-22
葡萄牙,葡萄牙,21982,,1143,785,2020-04-22
新加坡,新加坡,10141,,683,11,2020-04-22
巴基斯坦,巴基斯坦,9595,,2066,201,2020-04-22
卡塔尔,卡塔尔,7141,,689,10,2020-04-22
瑞典,瑞典,16004,,550,1937,2020-04-22
白俄罗斯,白俄罗斯,6723,,577,55,2020-04-22
智利,智利,10832,,4969,147,2020-04-22
伊朗,伊朗,85996,,63113,5391,2020-04-22
墨西哥,墨西哥,9501,,1,857,2020-04-22
阿联酋,阿联酋,8238,,1546,52,2020-04-22
孟加拉国,孟加拉国,2948,,85,101,2020-04-22
乌克兰,乌克兰,6592,,467,174,2020-04-22
印度尼西亚,印度尼西亚,7148,,913,635,2020-04-22
波兰,波兰,10034,,1512,404,2020-04-22
多米尼加,多米尼加,4964,,0,235,2020-04-22
菲律宾,菲律宾,6710,,693,446,2020-04-22
爱尔兰,爱尔兰,16040,,9233,730,2020-04-22
挪威,挪威,7191,,0,182,2020-04-22
巴拿马,巴拿马,4467,,4,126,2020-04-22
罗马尼亚,罗马尼亚,9242,,2153,482,2020-04-22
埃及,埃及,3490,,870,264,2020-04-22
塞尔维亚,塞尔维亚,7718,,1153,152,2020-04-22
科威特,科威特,2248,,443,13,2020-04-22
南非,南非,3465,,1055,58,2020-04-22
以色列,以色列,14326,,4961,187,2020-04-22
阿根廷,阿根廷,3144,,737,151,2020-04-22
加纳,加纳,1154,,120,9,2020-04-22
阿富汗,阿富汗,1143,,135,36,2020-04-22
尼日利亚,尼日利亚,782,,197,25,2020-04-22
哈萨克斯坦,哈萨克斯坦,2025,,489,5,2020-04-22
摩洛哥,摩洛哥,3377,,398,149,2020-04-22
捷克,捷克,6961,,1753,201,2020-04-22
巴林,巴林,2009,,1026,7,2020-04-22
摩尔多瓦,摩尔多瓦,2614,,505,73,2020-04-22
阿尔及利亚,阿尔及利亚,2811,,1099,392,2020-04-22
阿曼,阿曼,1614,,238,8,2020-04-22
瑞士,瑞士,27926,,19400,1491,2020-04-22
玻利维亚,玻利维亚,564,,0,33,2020-04-22
波多黎各,波多黎各,1252,,0,63,2020-04-22
奥地利,奥地利,14833,,10971,454,2020-04-22
亚美尼亚,亚美尼亚,1473,,633,24,2020-04-22
匈牙利,匈牙利,2168,,295,225,2020-04-22
丹麦,丹麦,7695,,2748,370,2020-04-22
洪都拉斯,洪都拉斯,477,,0,46,2020-04-22
芬兰,芬兰,4014,,10,141,2020-04-22
马来西亚,马来西亚,5532,,3452,93,2020-04-22
苏丹,苏丹,144,,2,13,2020-04-22
古巴,古巴,1087,,0,36,2020-04-22
塞内加尔,塞内加尔,442,,253,6,2020-04-22
希腊,希腊,2401,,19,121,2020-04-22
斯洛文尼亚,斯洛文尼亚,1344,,197,77,2020-04-22
马约特,马约特,284,,0,4,2020-04-22
危地马拉,危地马拉,289,,0,7,2020-04-22
索马里,索马里,286,,3,8,2020-04-22
伊拉克,伊拉克,1602,,1096,83,2020-04-22
萨尔瓦多,萨尔瓦多,218,,0,7,2020-04-22
刚果（金）,刚果（金）,359,,45,25,2020-04-22
科特迪瓦,科特迪瓦,916,,303,13,2020-04-22
马尔代夫,马尔代夫,85,,16,0,2020-04-22
哥斯达黎加,哥斯达黎加,660,,0,5,2020-04-22
澳大利亚,澳大利亚,6647,,4291,74,2020-04-22
斯洛伐克,斯洛伐克,1244,,284,14,2020-04-22
立陶宛,立陶宛,1350,,298,38,2020-04-22
黎巴嫩,黎巴嫩,682,,108,22,2020-04-22
圣马力诺,圣马力诺,462,,2,39,2020-04-22
巴拉圭,巴拉圭,208,,30,8,2020-04-22
斯里兰卡,斯里兰卡,322,,104,7,2020-04-22
乌兹别克斯坦,乌兹别克斯坦,1657,,225,5,2020-04-22
牙买加,牙买加,196,,0,5,2020-04-22
塞浦路斯,塞浦路斯,790,,0,17,2020-04-22
拉脱维亚,拉脱维亚,748,,67,5,2020-04-22
爱沙尼亚,爱沙尼亚,1552,,169,43,2020-04-22
留尼旺,留尼旺,408,,0,0,2020-04-22
肯尼亚,肯尼亚,303,,74,14,2020-04-22
委内瑞拉,委内瑞拉,256,,0,9,2020-04-22
北马其顿,北马其顿,1231,,224,55,2020-04-22
吉布提,吉布提,974,,183,2,2020-04-22
格鲁吉亚,格鲁吉亚,411,,98,5,2020-04-22
吉尔吉斯斯坦,吉尔吉斯斯坦,590,,201,7,2020-04-22
克罗地亚,克罗地亚,1908,,801,48,2020-04-22
马恩岛,马恩岛,297,,0,4,2020-04-22
马里,索马里,286,,57,14,2020-04-22
马里,马里,286,,57,14,2020-04-22
巴勒斯坦,巴勒斯坦,441,,77,3,2020-04-22
刚果（布）,刚果（布）,165,,16,6,2020-04-22
贝宁,贝宁,54,,27,1,2020-04-22
塞拉利昂,塞拉利昂,61,,6,0,2020-04-22
安道尔,安道尔,717,,282,37,2020-04-22
佛得角,佛得角,67,,1,1,2020-04-22
乌拉圭,乌拉圭,543,,324,12,2020-04-22
卢森堡,卢森堡,3618,,241,78,2020-04-22
泰国,泰国,2826,,2352,49,2020-04-22
马提尼克,马提尼克,163,,0,14,2020-04-22
南苏丹,南苏丹,4,,0,0,2020-04-22
约旦,约旦,428,,297,7,2020-04-22
斯威士兰,斯威士兰,31,,10,1,2020-04-22
尼日尔,尼日尔,657,,127,20,2020-04-22
卢旺达,卢旺达,150,,84,0,2020-04-22
法属圭亚那,法属圭亚那,97,,0,1,2020-04-22
埃塞俄比亚,埃塞俄比亚,116,,21,3,2020-04-22
海地,海地,47,,0,3,2020-04-22
布基纳法索,布基纳法索,600,,362,38,2020-04-22
马耳他,马耳他,431,,44,3,2020-04-22
缅甸,缅甸,121,,9,5,2020-04-22
利比里亚,利比里亚,101,,7,8,2020-04-22
尼泊尔,尼泊尔,32,,2,0,2020-04-22
马达加斯加,马达加斯加,121,,35,0,2020-04-22
巴巴多斯,巴巴多斯,75,,0,5,2020-04-22
莫桑比克,莫桑比克,39,,8,0,2020-04-22
圭亚那,法属圭亚那,97,,9,7,2020-04-22
圭亚那,圭亚那,97,,9,7,2020-04-22
乌干达,乌干达,58,,28,0,2020-04-22
美属维尔京群岛,美属维尔京群岛,53,,0,3,2020-04-22
黑山,黑山,313,,101,5,2020-04-22
也门共和国,也门共和国,1,,0,0,2020-04-22
圣马丁岛,圣马丁岛,37,,0,2,2020-04-22
安哥拉,安哥拉,24,,6,2,2020-04-22
马拉维,马拉维,23,,3,2,2020-04-22
津巴布韦,津巴布韦,28,,2,4,2020-04-22
不丹,不丹,6,,0,0,2020-04-22
毛里求斯,毛里求斯,328,,243,9,2020-04-22
新西兰,新西兰,1113,,1036,14,2020-04-22
北京市,中国,593,,518,8,2020-04-22
陕西省,中国,279,,253,3,2020-04-22
黑龙江省,中国,921,,479,13,2020-04-22
广东省,中国,1582,,1511,8,2020-04-22
厄瓜多尔,厄瓜多尔,10128,,501,507,2020-04-22
哥伦比亚,哥伦比亚,3792,,85,179,2020-04-22
日本,日本,11581,,1069,283,2020-04-22
保加利亚,保加利亚,1015,,153,47,2020-04-22
几内亚,几内亚,688,,127,6,2020-04-22
几内亚,赤道几内亚,688,,127,6,2020-04-22
波黑,波黑,1318,,398,51,2020-04-22
几内亚比绍,几内亚比绍,50,,3,0,2020-04-22
加蓬,加蓬,156,,16,1,2020-04-22
赤道几内亚,赤道几内亚,83,,7,0,2020-04-22
突尼斯,突尼斯,901,,170,38,2020-04-22
坦桑尼亚,坦桑尼亚,284,,11,10,2020-04-22
乍得,乍得,33,,0,0,2020-04-22
泽西岛,泽西岛,249,,0,12,2020-04-22
中国,中国,84294,,78095,4642,2020-04-22
根西岛,根西岛,239,,0,9,2020-04-22
圣多美和普林西比,圣多美和普林西比,4,,0,0,2020-04-22
阿尔巴尼亚,阿尔巴尼亚,634,,327,27,2020-04-22
法罗群岛,法罗群岛,185,,0,0,2020-04-22
中非共和国,中非共和国,14,,10,0,2020-04-22
直布罗陀,直布罗陀,133,,0,1,2020-04-22
赞比亚共和国,赞比亚共和国,74,,35,3,2020-04-22
关岛,关岛,136,,0,5,2020-04-22
瓜德罗普岛,瓜德罗普岛,148,,0,11,2020-04-22
钻石公主号邮轮,钻石公主号邮轮,712,,574,13,2020-04-22
越南,越南,268,,169,0,2020-04-22
百慕大,百慕大,86,,0,5,2020-04-22
特立尼达和多巴哥,特立尼达和多巴哥,114,,0,8,2020-04-22
阿鲁巴,阿鲁巴,97,,0,2,2020-04-22
开曼群岛,开曼群岛,61,,0,2,2020-04-22
多哥,多哥,88,,56,6,2020-04-22
柬埔寨,柬埔寨,122,,50,0,2020-04-22
荷属圣马丁,荷属圣马丁,67,,0,10,2020-04-22
冰岛,冰岛,1778,,1417,10,2020-04-22
北马里亚纳群岛联邦,北马里亚纳群岛联邦,14,,0,2,2020-04-22
文莱,文莱,138,,115,1,2020-04-22
香港,中国,1033,,678,4,2020-04-22
澳门,中国,45,,26,0,2020-04-22
台湾,中国,426,,236,6,2020-04-22
蒙古,蒙古,33,,5,0,2020-04-22
叙利亚,叙利亚,42,,6,3,2020-04-22
冈比亚,冈比亚,10,,2,1,2020-04-22
江苏省,中国,653,,645,0,2020-04-22
山东省,中国,787,,766,7,2020-04-22
吉林省,中国,106,,98,1,2020-04-22
湖北省,中国,68128,,63519,4512,2020-04-22
巴哈马,巴哈马,60,,0,9,2020-04-22
法属波利尼西亚,法属波利尼西亚,56,,0,0,2020-04-22
利比亚,利比亚,59,,15,1,2020-04-22
梵蒂冈,梵蒂冈,9,,0,0,2020-04-22
尼加拉瓜,尼加拉瓜,9,,0,2,2020-04-22
英属维尔京群岛,英属维尔京群岛,4,,0,1,2020-04-22
安提瓜和巴布达,安提瓜和巴布达,23,,0,3,2020-04-22
格林那达,格林那达,14,,0,0,2020-04-22
圣卢西亚,圣卢西亚,15,,0,0,2020-04-22
圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,12,,0,0,2020-04-22
上海市,中国,639,,534,7,2020-04-22
博茨瓦纳,博茨瓦纳,20,,0,1,2020-04-22
布隆迪共和国,布隆迪共和国,11,,4,1,2020-04-22
毛里塔尼亚,毛里塔尼亚,7,,2,1,2020-04-22
福建省,中国,355,,342,1,2020-04-22
库拉索岛,库拉索岛,14,,0,1,2020-04-22
特克斯和凯科斯群岛,特克斯和凯科斯群岛,11,,0,1,2020-04-22
荷兰加勒比地区,荷兰加勒比地区,5,,0,0,2020-04-22
浙江省,中国,1268,,1252,1,2020-04-22
列支敦士登,列支敦士登,82,,0,1,2020-04-22
东帝汶,东帝汶,23,,0,0,2020-04-22
福克兰群岛,福克兰群岛,11,,0,0,2020-04-22
蒙特塞拉特,蒙特塞拉特,11,,0,0,2020-04-22
摩纳哥,摩纳哥,98,,3,3,2020-04-22
厄立特里亚,厄立特里亚,39,,6,0,2020-04-22
老挝,老挝,19,,0,0,2020-04-22
斐济,斐济,18,,0,0,2020-04-22
新喀里多尼亚,新喀里多尼亚,18,,0,0,2020-04-22
伯利兹,伯利兹,18,,0,2,2020-04-22
多米尼克,多米尼克,16,,0,0,2020-04-22
圣其茨和尼维斯,圣其茨和尼维斯,15,,0,0,2020-04-22
纳米比亚,纳米比亚,16,,3,0,2020-04-22
塞舌尔,塞舌尔,11,,0,0,2020-04-22
格陵兰,格陵兰,11,,0,0,2020-04-22
巴布亚新几内亚,巴布亚新几内亚,7,,0,0,2020-04-22
圣巴泰勒米岛,圣巴泰勒米岛,6,,0,0,2020-04-22
苏里南,苏里南,10,,6,1,2020-04-22
安圭拉,安圭拉,3,,0,0,2020-04-22
圣皮埃尔和密克隆群岛,圣皮埃尔和密克隆群岛,1,,0,0,2020-04-22
四川省,中国,561,,556,3,2020-04-22
圣巴泰勒米,圣巴泰勒米岛,6,,0,0,2020-04-22
美国,美国,843937,,76616,46838,2020-04-23
德国,德国,148046,,103300,5094,2020-04-23
韩国,韩国,10702,,8411,240,2020-04-23
喀麦隆,喀麦隆,1163,,305,43,2020-04-23
阿塞拜疆,阿塞拜疆,1548,,948,20,2020-04-23
英国,英国,138078,,344,18738,2020-04-23
俄罗斯,俄罗斯,62773,,4891,555,2020-04-23
俄罗斯,白俄罗斯,62773,,4891,555,2020-04-23
巴西,巴西,46195,,25318,2924,2020-04-23
意大利,意大利,187327,,54543,25085,2020-04-23
西班牙,西班牙,213024,,89250,22157,2020-04-23
法国,法国,119151,,40657,21340,2020-04-23
秘鲁,秘鲁,19250,,7027,530,2020-04-23
印度,印度,21700,,4325,686,2020-04-23
印度,印度尼西亚,21700,,4325,686,2020-04-23
土耳其,土耳其,98674,,16477,2376,2020-04-23
荷兰,荷兰,35729,,291,4177,2020-04-23
加拿大,加拿大,40824,,13986,2028,2020-04-23
比利时,比利时,42797,,9800,6490,2020-04-23
沙特阿拉伯,沙特阿拉伯,13930,,1925,121,2020-04-23
葡萄牙,葡萄牙,22353,,1201,820,2020-04-23
新加坡,新加坡,11178,,683,12,2020-04-23
巴基斯坦,巴基斯坦,10513,,2337,224,2020-04-23
卡塔尔,卡塔尔,7764,,750,10,2020-04-23
瑞典,瑞典,16825,,516,2028,2020-04-23
白俄罗斯,白俄罗斯,6723,,577,55,2020-04-23
智利,智利,11296,,5386,160,2020-04-23
伊朗,伊朗,87026,,64843,5481,2020-04-23
墨西哥,墨西哥,10544,,1,970,2020-04-23
阿联酋,阿联酋,8756,,1637,56,2020-04-23
孟加拉国,孟加拉国,3382,,85,110,2020-04-23
乌克兰,乌克兰,7170,,504,187,2020-04-23
印度尼西亚,印度尼西亚,7775,,960,647,2020-04-23
波兰,波兰,10169,,1513,426,2020-04-23
多米尼加,多米尼加,5044,,0,245,2020-04-23
菲律宾,菲律宾,6981,,722,462,2020-04-23
爱尔兰,爱尔兰,16671,,9233,769,2020-04-23
挪威,挪威,7275,,0,187,2020-04-23
巴拿马,巴拿马,4658,,4,136,2020-04-23
罗马尼亚,罗马尼亚,9710,,2406,508,2020-04-23
埃及,埃及,3659,,935,276,2020-04-23
塞尔维亚,塞尔维亚,7906,,1201,158,2020-04-23
科威特,科威特,2399,,498,14,2020-04-23
南非,南非,3635,,1055,65,2020-04-23
以色列,以色列,14592,,5334,191,2020-04-23
阿根廷,阿根廷,3288,,737,159,2020-04-23
加纳,加纳,1154,,120,9,2020-04-23
阿富汗,阿富汗,1143,,135,36,2020-04-23
尼日利亚,尼日利亚,873,,197,28,2020-04-23
哈萨克斯坦,哈萨克斯坦,2207,,536,20,2020-04-23
摩洛哥,摩洛哥,3446,,417,149,2020-04-23
捷克,捷克,7087,,1989,208,2020-04-23
巴林,巴林,2098,,1082,8,2020-04-23
摩尔多瓦,摩尔多瓦,2641,,505,73,2020-04-23
阿尔及利亚,阿尔及利亚,2910,,1099,402,2020-04-23
阿曼,阿曼,1716,,307,8,2020-04-23
瑞士,瑞士,28207,,19900,1526,2020-04-23
玻利维亚,玻利维亚,598,,0,34,2020-04-23
波多黎各,波多黎各,1298,,0,64,2020-04-23
奥地利,奥地利,14932,,11694,522,2020-04-23
亚美尼亚,亚美尼亚,1473,,633,24,2020-04-23
匈牙利,匈牙利,2284,,390,239,2020-04-23
丹麦,丹麦,7912,,2748,384,2020-04-23
洪都拉斯,洪都拉斯,494,,0,46,2020-04-23
芬兰,芬兰,4129,,10,149,2020-04-23
马来西亚,马来西亚,5603,,3542,95,2020-04-23
苏丹,苏丹,162,,14,13,2020-04-23
古巴,古巴,1137,,0,38,2020-04-23
塞内加尔,塞内加尔,479,,257,6,2020-04-23
希腊,希腊,2401,,19,121,2020-04-23
斯洛文尼亚,斯洛文尼亚,1353,,197,79,2020-04-23
马约特,马约特,311,,0,4,2020-04-23
危地马拉,危地马拉,294,,0,9,2020-04-23
索马里,索马里,286,,3,14,2020-04-23
伊拉克,伊拉克,1631,,1146,83,2020-04-23
萨尔瓦多,萨尔瓦多,225,,0,7,2020-04-23
刚果（金）,刚果（金）,377,,47,25,2020-04-23
科特迪瓦,科特迪瓦,952,,320,14,2020-04-23
马尔代夫,马尔代夫,94,,16,0,2020-04-23
哥斯达黎加,哥斯达黎加,662,,0,6,2020-04-23
澳大利亚,澳大利亚,6647,,4291,74,2020-04-23
斯洛伐克,斯洛伐克,1325,,288,15,2020-04-23
立陶宛,立陶宛,1370,,357,38,2020-04-23
黎巴嫩,黎巴嫩,688,,140,22,2020-04-23
圣马力诺,圣马力诺,476,,2,40,2020-04-23
巴拉圭,巴拉圭,208,,30,8,2020-04-23
斯里兰卡,斯里兰卡,334,,105,7,2020-04-23
乌兹别克斯坦,乌兹别克斯坦,1657,,225,6,2020-04-23
牙买加,牙买加,223,,0,6,2020-04-23
塞浦路斯,塞浦路斯,790,,0,17,2020-04-23
拉脱维亚,拉脱维亚,761,,71,11,2020-04-23
爱沙尼亚,爱沙尼亚,1559,,184,44,2020-04-23
留尼旺,留尼旺,410,,0,0,2020-04-23
肯尼亚,肯尼亚,320,,89,14,2020-04-23
委内瑞拉,委内瑞拉,285,,0,10,2020-04-23
北马其顿,北马其顿,1259,,272,56,2020-04-23
吉布提,吉布提,974,,183,2,2020-04-23
格鲁吉亚,格鲁吉亚,420,,107,5,2020-04-23
吉尔吉斯斯坦,吉尔吉斯斯坦,612,,201,7,2020-04-23
克罗地亚,克罗地亚,1950,,869,48,2020-04-23
马恩岛,马恩岛,307,,0,10,2020-04-23
马里,索马里,286,,57,14,2020-04-23
马里,马里,286,,57,14,2020-04-23
巴勒斯坦,巴勒斯坦,441,,77,3,2020-04-23
刚果（布）,刚果（布）,186,,16,6,2020-04-23
贝宁,贝宁,54,,27,1,2020-04-23
塞拉利昂,塞拉利昂,61,,6,0,2020-04-23
安道尔,安道尔,723,,309,37,2020-04-23
佛得角,佛得角,73,,1,1,2020-04-23
乌拉圭,乌拉圭,549,,337,12,2020-04-23
卢森堡,卢森堡,3654,,241,80,2020-04-23
泰国,泰国,2839,,2430,50,2020-04-23
马提尼克,马提尼克,163,,0,14,2020-04-23
南苏丹,南苏丹,4,,0,0,2020-04-23
约旦,约旦,435,,297,7,2020-04-23
斯威士兰,斯威士兰,31,,10,1,2020-04-23
尼日尔,尼日尔,662,,193,22,2020-04-23
卢旺达,卢旺达,153,,84,0,2020-04-23
法属圭亚那,法属圭亚那,97,,0,1,2020-04-23
埃塞俄比亚,埃塞俄比亚,116,,21,3,2020-04-23
海地,海地,57,,0,3,2020-04-23
布基纳法索,布基纳法索,609,,389,39,2020-04-23
马耳他,马耳他,443,,44,3,2020-04-23
缅甸,缅甸,127,,9,5,2020-04-23
利比里亚,利比里亚,101,,7,8,2020-04-23
尼泊尔,尼泊尔,42,,2,0,2020-04-23
马达加斯加,马达加斯加,121,,35,0,2020-04-23
巴巴多斯,巴巴多斯,75,,0,5,2020-04-23
莫桑比克,莫桑比克,41,,8,0,2020-04-23
圭亚那,法属圭亚那,97,,9,7,2020-04-23
圭亚那,圭亚那,97,,9,7,2020-04-23
乌干达,乌干达,63,,28,0,2020-04-23
美属维尔京群岛,美属维尔京群岛,54,,0,3,2020-04-23
黑山,黑山,315,,116,5,2020-04-23
也门共和国,也门共和国,1,,0,0,2020-04-23
圣马丁岛,圣马丁岛,37,,0,2,2020-04-23
安哥拉,安哥拉,24,,6,2,2020-04-23
马拉维,马拉维,33,,3,3,2020-04-23
津巴布韦,津巴布韦,28,,2,4,2020-04-23
不丹,不丹,6,,0,0,2020-04-23
毛里求斯,毛里求斯,331,,266,9,2020-04-23
新西兰,新西兰,1112,,1065,16,2020-04-23
北京市,中国,593,,522,8,2020-04-23
黑龙江省,中国,925,,487,13,2020-04-23
广东省,中国,1584,,1518,8,2020-04-23
厄瓜多尔,厄瓜多尔,10398,,501,520,2020-04-23
哥伦比亚,哥伦比亚,4356,,85,206,2020-04-23
日本,日本,12429,,1069,324,2020-04-23
保加利亚,保加利亚,1081,,153,49,2020-04-23
几内亚,几内亚,761,,164,6,2020-04-23
几内亚,赤道几内亚,761,,164,6,2020-04-23
几内亚,几内亚比绍,761,,164,6,2020-04-23
波黑,波黑,1350,,460,54,2020-04-23
几内亚比绍,几内亚比绍,52,,3,0,2020-04-23
加蓬,加蓬,166,,24,1,2020-04-23
赤道几内亚,赤道几内亚,84,,7,1,2020-04-23
突尼斯,突尼斯,909,,190,38,2020-04-23
坦桑尼亚,坦桑尼亚,284,,11,10,2020-04-23
乍得,乍得,34,,0,0,2020-04-23
泽西岛,泽西岛,250,,0,14,2020-04-23
中国,中国,84305,,78190,4642,2020-04-23
根西岛,根西岛,239,,0,10,2020-04-23
圣多美和普林西比,圣多美和普林西比,4,,0,0,2020-04-23
阿尔巴尼亚,阿尔巴尼亚,663,,327,27,2020-04-23
法罗群岛,法罗群岛,185,,0,0,2020-04-23
中非共和国,中非共和国,17,,10,0,2020-04-23
直布罗陀,直布罗陀,133,,0,1,2020-04-23
赞比亚共和国,赞比亚共和国,74,,35,3,2020-04-23
关岛,关岛,136,,0,5,2020-04-23
瓜德罗普岛,瓜德罗普岛,148,,0,12,2020-04-23
钻石公主号邮轮,钻石公主号邮轮,712,,574,13,2020-04-23
越南,越南,268,,169,0,2020-04-23
百慕大,百慕大,86,,0,5,2020-04-23
特立尼达和多巴哥,特立尼达和多巴哥,114,,0,8,2020-04-23
阿鲁巴,阿鲁巴,97,,0,2,2020-04-23
开曼群岛,开曼群岛,66,,0,2,2020-04-23
多哥,多哥,88,,56,6,2020-04-23
柬埔寨,柬埔寨,122,,50,0,2020-04-23
荷属圣马丁,荷属圣马丁,68,,0,10,2020-04-23
冰岛,冰岛,1785,,1462,10,2020-04-23
北马里亚纳群岛联邦,北马里亚纳群岛联邦,14,,0,2,2020-04-23
文莱,文莱,138,,115,1,2020-04-23
香港,中国,1035,,699,4,2020-04-23
澳门,中国,45,,27,0,2020-04-23
台湾,中国,427,,253,6,2020-04-23
蒙古,蒙古,34,,5,0,2020-04-23
叙利亚,叙利亚,42,,6,3,2020-04-23
冈比亚,冈比亚,10,,2,1,2020-04-23
吉林省,中国,107,,98,1,2020-04-23
湖北省,中国,68128,,63547,4512,2020-04-23
